አትሸኟትም ወይ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , አትሸኟትም_ወይ ) )
ፍቅሬን ላድን የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , ፍቅሬን_ላድን ) )
ለሕትመት የበቁ የዮፍታሄ ንጉሤ መጻህፎች ስንት ናቸው	answer ( A , ደራሲ ( ዮፍታሄ_ንጉሤ ) , ድርሰት ( ዮፍታሄ_ንጉሤ , A ) )
ገነት ማስረሻ አልበም ሰርቷል	answer ( ? , ዘፋኝ ( ገነት_ማስረሻ ) , አልበም_ስም ( ገነት_ማስረሻ , A ) )
እድሜ ለሴት የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , እድሜ_ለሴት ) )
ጥሩነሽ ዲባባ ከሴት እሯጮች በወርቅ ብዛት ትበልጣለች	answer ( ? , የተመዘገበ_ወርቅ ( ጥሩነሽ_ዲባባ , B ) , የተመዘገበ_ወርቅ ( A , C ) , እሯጭ ( A ) , ይበልጣል ( B , C ) )
ብርቱካን ዱባለ ስንት አልበሞችን ሰራ	answer ( count ( A ) , አልበም_ስም ( ብርቱካን_ዱባለ , A ) )
ጨዋ ዱርዬ የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ጨዋ_ዱርዬ ) )
ቁማርተኞቹ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ቁማርተኞቹ ) , የተለቀቀበት_ጊዜ ( ቁማርተኞቹ , A ) )
አሌክስ አብርሃም ስንት የግጥም መድብሎችን አሳትሟል	answer ( count ( A ) , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
የይሁኔ በላይ ጂጂ የሚለው አልበም በውስጡ የያዛቸውን አርስቶች ጥቀስ	answer ( A , አልበም_ስም ( ይሁኔ_በላይ , ጂጂ ), አርዕስት ( ጂጂ , A ) )
በአፋር ክልል ከሚገኙት ሀይቆች መካከል በስፋት ትንሹ ሀይቅ ጥልቀቱ ስንት ነው	answer ( A , argmin ( ( ሀይቅ ( C ), መገኛ_ክልል ( C , አፋር_ክልል ) , ስፋት ( C , B ) , ጥልቀት ( C , A ) ) , B ) )
ከባድ ሚዛን የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ከባድ_ሚዛን ) )
ወይንሸት በላቸው ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ወይንሸት_በላቸው ) , ፊልም ( ወይንሸት_በላቸው , ያልተከፈለ ) )
ለኢትዮጵያ ብሄራዊ ቡድን ብዙ ጎል ያስገባው ተጨዋች ማነው	answer ( A , argmax ( ( ተጨዋች ( ኢትዮጵያ_ብሄራዊ_ቡድን , A ) , ጎል_ብዛት ( A , B ) ) , B ) )
የቢሾፍቱ ቆሪጦች የሚባለው የበዓሉ ግርማ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( በዓሉ_ግርማ ) , ድርሰት ( በዓሉ_ግርማ , የቢሾፍቱ_ቆሪጦች ) , የታተመባት_ጊዜ ( የቢሾፍቱ_ቆሪጦች , A ) )
ዮናስ ሰለሞን የተወነባቸው ፊልሞችን ስንት ናቸው	answer ( count ( A ) , ተዋናይ ( ዮናስ_ሰለሞን ) , ፊልም ( ዮናስ_ሰለሞን , A ) )
ከጌዲዮን ዳንኤል ጋር አብረው የሰሩ የቡድን ባንድ ዘርዝር	answer ( A , ቡድን_ባንድ ( A ) , አብሮ_መስራት ( ጌዲዮን_ዳንኤል , A ) )
ስንክ ሳር የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ስንክ_ሳር ) , የተለቀቀበት_ጊዜ ( ስንክ_ሳር , 2009 ) )
ያለ ሴት የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ያለ_ሴት ) )
ጭላሎ ተራራ የት ነው የሚገኘው	answer ( A , መገኛ_ቦታ ( ጭላሎ_ተራራ , A ) )
ወደ ጣና ሀይቅ የሚፈሱ ወንዞችን ጥቀስ	answer ( A , ወንዝ ( A ), ወደ_ውስጥ_የሚፈሱ ( ጣና_ሀይቅ , A ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ደረጀ ደመቀ የሚበልጥው ማነው	answer ( C , ፊልም ( ደረጀ_ደመቀ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ሀይቅ እስጢፋኖስ የሚገኛው ኦሮሚያ ክልል ነው	answer ( ? , መገኛ_ክልል ( ሀይቅ_እስጢፋኖስ , ኦሮሚያ_ክልል ) )
በፊልም ትወና ብዛት መቀደስ ጸጋየ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( መቀደስ_ጸጋየ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ላንተ ስል የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ላንተ_ስል ) , የተለቀቀበት_ጊዜ ( ላንተ_ስል , 2009 ) )
ተራሮችን ያንቀጠቀጠ ትውልድ የሚባለው የበዓሉ ግርማ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( በዓሉ_ግርማ ) , ድርሰት ( በዓሉ_ግርማ , ተራሮችን_ያንቀጠቀጠ_ትውልድ ) , የታተመባት_ጊዜ ( ተራሮችን_ያንቀጠቀጠ_ትውልድ , A ) )
መላኩ አሻግሬ የጻፋቸውን የታሪክ መጸሃፍቶችን ጥቀስ	answer ( A , ደራሲ ( መላኩ_አሻግሬ ) , ድርሰት ( መላኩ_አሻግሬ , A ) , መጸሃፍ_አይነት ( A , ታሪክ_መጸሃፍ ) )
በአልበም ብዛት ታምራት ደስታ ከባህሩ ቀኜ ይበልጣል	answer ( ? , አልበም_ስም ( ታምራት_ደስታ , A ) , አልበም_ስም ( ባህሩ_ቀኜ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ስዩም ከበደ የመቐለ ከነማ እግርኳስ ክለብ ሊቀመንበር ነው	answer ( ? , ሊቀመንበር ( መቐለ_ከነማ_ክለብ , ስዩም_ከበደ ) )
ጥሩነሽ ዲባባ ምን ምን እሩጫ ላይ ተሳተፋለች	answer ( A , የተሳተፈበት_ሩጫ_አይነት ( ጥሩነሽ_ዲባባ , A ) )
ዓለም ወረተኛ የሚለውን ተውኔት የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ድርሰት ( A , ድንግል_ፍቅር ) , መጸሃፍ_አይነት ( ዓለም_ወረተኛ , ተውኔት_መጸሃፍ ) )
ሉሲ የኢትዮጵያ ቡና እግርኳስ ክለብ ቅጽል ስም ነው	answer ( ? , ቅጽል_ስም ( ኢትዮጵያ_ቡና , ሉሲ ) , ፉትቦል_ክለብ ( ኢትዮጵያ_ቡና ) )
ጀምበር የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ጀምበር ) , የተለቀቀበት_ጊዜ ( ጀምበር , A ) )
ድንግል ፍቅር የሚለው መጻህፍ ከረጅም ልብወለድ ድርሰት ውስጥ ይካተታል	answer ( ? , መጸሃፍ_አይነት ( ድንግል_ፍቅር , ረጅም_ልብወለድ ) )
የሰው ያለህ የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( የሰው_ያለህ ) , የተለቀቀበት_ጊዜ ( የሰው_ያለህ , 2009 ) )
የአብርሃም ገብረመድህን ጂጂ የሚለው አልበም በውስጡ የያዛቸውን አርስቶች ጥቀስ	answer ( A , አልበም_ስም ( አብርሃም_ገብረመድህን , ጂጂ ), አርዕስት ( ጂጂ , A ) )
ቀይ ስህተት የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ቀይ_ስህተት ) )
የደራሲ ጸጋዬ ገብረመድህን የትርጉም መጸሃፍቶችን ተናገር	answer ( A , ደራሲ ( ጸጋዬ_ገብረመድህን ) , ድርሰት ( ጸጋዬ_ገብረመድህን , B ) , መጸሃፍ_አይነት ( B , ትርጉም_መጸሃፍ ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ሰምሃል ጥላሁን የሚበልጥው ማነው	answer ( C , ፊልም ( ሰምሃል_ጥላሁን , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ስሞን ጸጋየ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ስሞን_ጸጋየ ) , ፊልም ( ስሞን_ጸጋየ , A ) )
ምህረት በለጠ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( ምህረት_በለጠ ) , ፊልም ( ምህረት_በለጠ , ያልተከፈለ ) )
መዝሙር ዮሓንስ የሚጫወታችውን የሙዚቃ መሳሪያወችን ተናገር	answer ( A , ዘፋኝ ( መዝሙር_ዮሓንስ ) , ሙዚቃ_መሳሪያ ( A ) , ተጨዋች ( መዝሙር_ዮሓንስ , A ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ግሩም ኤርሚያስ የሚበልጥው ማነው	answer ( C , ፊልም ( ግሩም_ኤርሚያስ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
አስራት ታደሰ ያልተከፈለ የሚለው ፊልም ላይ ተውኗል	answer ( ? , ተዋናይ ( አስራት_ታደሰ ) , ፊልም ( አስራት_ታደሰ , ያልተከፈለ ) )
አቤ ሀይቅ በስፋት ከአፍሬራ ሀይቅ ያንሳል	answer ( ? , ስፋት( አቤ_ሀይቅ , A ) , ስፋት( አፍሬራ_ሀይቅ, B ) , ያንሳል ( A , B ) )
ፍቅሬን ላድን የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( ፍቅሬን_ላድን ) , የተለቀቀበት_ጊዜ ( ፍቅሬን_ላድን , A ) )
ከዳይሬክተሮች መካከል ብዙ ፊልም ዳይሬክተር በማድረግ ያሬድ ዘለቀ የሚበልጥው ማነው	answer ( C , ፊልም ( ያሬድ_ዘለቀ , A ) , ዳይሬክተር ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የአበበ ተካ የሙዚቃ ስልት ምን ተብሎ ይጠራል	answer ( A , ሙዚቃ_ስልት ( አበበ_ተካ , A ) )
2013 የታተሙ የሳይኮሎጅ መጸሃፍቶችን ጥቀስ	answer ( A , መጸሃፍ_አይነት ( A , ሳይኮሎጅ_መጸሃፍ ) , የታተመባት_ጊዜ ( ኅሊና_ደወል , 2013 ) )
ለሕትመት የበቁ የደበበ ሰይፉ ስራዎችን ጥቀስ	answer ( A , ደራሲ ( ደበበ_ሰይፉ ) , ድርሰት ( ደበበ_ሰይፉ , A ) )
ባለ ጊዜ በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( ባለ_ጊዜ ) , ፕሮዳክሽን ( ባለ_ጊዜ , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
የስደተኛው ማስታወሻ አጭር ልብወለድ ድርሰት መቸ ታተመ	answer ( A , መጸሃፍ_አይነት ( ኅሊና_ደወል , አጭር_ልብወለድ ) , የታተመባት_ጊዜ ( ኅሊና_ደወል , A ) )
በፊልም ትወና ብዛት አልማዝ ሃይሌ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( አልማዝ_ሃይሌ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የልብ ቋንቋ የሚለው ፊልም መቸ ነው የተለቀቀው	answer ( A , ፊልም ( የልብ_ቋንቋ ) , የተለቀቀበት_ጊዜ ( የልብ_ቋንቋ , A ) )
ሲዳማ ቡና ስፖርት ክለብ በ1935 3ኛ ነው የወጣው	answer ( ? , ደረጃ_1935 ( ሲዳማ_ቡና_ክለብ , 3ኛ ) )
ደረሲ ሀይሉ ወርቁ የት ነው የተወለዱት	answer ( A , ደራሲ ( ሀይሉ_ወርቁ ) , ትውልድ_ቦታ ( ሀይሉ_ወርቁ , A ) )
የሚካኤል በላይነህ የሙዚቃ ስልት ኢትዮ ጃዝ ነው	answer ( ? , ዘፋኝ ( A ) , ሙዚቃ_ስልት ( ሚካኤል_በላይነህ , ኢትዮ_ጃዝ ) )
ስዩም ተስፋየ የሚጫወተው ፊት መስመር ቦታ ላይ ነው	answer ( ? , እግርኳስ_ተጨዋች ( ስዩም_ተስፋየ ) , ጨዋታ_ቦታ ( ስዩም_ተስፋየ , ፊት_መስመር ) )
አለማየሁ ገላጋይ የጻፈው ጎበዝ አየን የሚባለው መጸሃፍ በውስጡ ስንት ገጾች አሉት	answer ( A , ደራሲ ( አለማየሁ_ገላጋይ ) , ድርሰት ( አለማየሁ_ገላጋይ , ጎበዝ_አየን ) , ገጾች ( ጎበዝ_አየን , A ) )
የግማሽ ማራቶን እሩጫ እሯጮች እነማናቸው	answer ( A , የተሳተፈበት_ሩጫ_አይነት ( A , ግማሽ_ማራቶን ) , እሯጭ ( A ) )
ለምን የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ለምን ) , የተለቀቀበት_ጊዜ ( ለምን , 2009 ) )
ይስማዕከ ወርቁ የጻፋቸውን የታሪክ መጸሃፍቶችን ጥቀስ	answer ( A , ደራሲ ( ይስማዕከ_ወርቁ ) , ድርሰት ( ይስማዕከ_ወርቁ , A ) , መጸሃፍ_አይነት ( A , ታሪክ_መጸሃፍ ) )
የፍቅር ጸሓፊዎች እነማን እነማን ናቸው	answer ( A , ደራሲ ( A ) , ድርሰት ( A , B ) , መጸሃፍ_አይነት ( B , ፍቅር ) )
ደምስ በየነ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( ደምስ_በየነ ) , ፊልም ( ደምስ_በየነ , A ) )
ሲሳይ ነው የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , ሲሳይ_ነው ) )
የበቀል መንገድ በብላክ ኤንጅልስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( የበቀል_መንገድ ) , ፕሮዳክሽን ( የበቀል_መንገድ , ብላክ_ኤንጅልስ_ፊልም_ፕሮዳክሽን ) )
በፊልም ትወና ብዛት ፍሬው አበበ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ፍሬው_አበበ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ስወደህ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ስወደህ ) )
ማጎ ብሄራዊ ፓርክ በክልል መንግስት ነው የሚተዳደረው	answer ( ? , የሚተዳደር ( ማጎ_ብሄራዊ_ፓርክ , ክልል_መንግስት ) )
የሣኒ ሐቢብ የድርሰት ስራወች ስንት ናቸው	answer ( count ( A ) , ደራሲ ( ሣኒ_ሐቢብ ) , ድርሰት ( ሣኒ_ሐቢብ , A ) )
እግረ መንገድን የጻፈው መምህር ደሴ ቀለብ ነው	answer ( ? , ደራሲ ( ስብሐት_ገብረእግዚአብሔር ) , ድርሰት ( ስብሐት_ገብረእግዚአብሔር , እግረ_መንገድ ) )
በእምነት ሥም የሚባለው የበዓሉ ግርማ መጸሃፍ መቸ ነው የታተመው	answer ( A , ደራሲ ( በዓሉ_ግርማ ) , ድርሰት ( በዓሉ_ግርማ , በእምነት_ሥም ) , የታተመባት_ጊዜ ( በእምነት_ሥም , A ) )
ባንች ጊዜ የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ባንች_ጊዜ ) )
ስለ እውነት በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( ስለ_እውነት ) , ፕሮዳክሽን ( ስለ_እውነት , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
ቦረናሳይንት ብሄራዊ ፓርክ የሚገኘው አርሲ ዞን ነው	answer ( ? , መገኛ_ቦታ ( ቦረና_ሳይንት_ስምጥ_ሸለቆ , አርሲ_ዞን ) )
በፊልም ዳይሬክተርነት ብዛት ሃይሌ ግርማ ከዘረሰናይ ብርሃኔ ይበልጣል	answer ( ? , ፊልም ( ሃይሌ_ግርማ , A ) , ፊልም ( ዘረሰናይ_ብርሃኔ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ሰማያወቹ የመቐለ ከነማ እግርኳስ ክለብ ቅጽል ስም ነው	answer ( ? , ቅጽል_ስም ( መቐለ_ከነማ , ሰማያወቹ ) , ፉትቦል_ክለብ ( መቐለ_ከነማ ) )
ማጎ ብሄራዊ ፓርክ የሚገኘው ደቡብ ጎንደር ነው	answer ( ? , መገኛ_ቦታ ( ሻሸመኔ_ስምጥ_ሸለቆ , ደቡብ_ጎንደር ) )
ተሾመ ቋንኩሴ የድሬዳዋ ከተማ እግርኳስ ክለብ ስራ አስኪያጅ ነው	answer ( ? , ስራ_አስኪያጅ ( ድሬዳዋ_ከተማ_ክለብ , ተሾመ_ቋንኩሴ ) )
ድሬዳዋ ከተማ እግርኳስ ክለብ በ2003 ነው የተመሰረተው	answer ( ? , ምስረታ_ቀን ( ድሬዳዋ_ከተማ_ክለብ , 2003 ) )
ሶዶ ዞን ምድር ስእል በዩኔስኮ ቅርስ ሁኖ የተመዘገበበት ስንተኛው ጉባየ ላይ ነው	answer ( A , የተመዘገበበት_ጉባየ ( ሶዶ_ዞን_ምድር_ስእል , A ) , ተመዘገበ( ሶዶ_ዞን_ምድር_ስእል , ዩኔስኮ_አለም_አቀፍ_ቅርስ ) )
ሜሮን ጌትነት የጻፏቸው የተውኔት ጽሁፎችን ጥቀስ	answer ( A , ደራሲ ( ሜሮን_ጌትነት ) , ተውኔት_ድርሰት ( ሜሮን_ጌትነት , A ) )
የዳያስፖራ ፍቅር የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , የዳያስፖራ_ፍቅር ) )
ጊዜ ሚዛን የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ጊዜ_ሚዛን ) )
አንቸሆየ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , አንቸሆየ ) )
የሳያት ደምሴ አልበም አሳታሚውችን ጥቀስ	answer ( A , አልበም_ስም ( ሳያት_ደምሴ , B ) , አልበም_አታሚ ( A ) , አሳታሚ ( B , A ) )
መኮንን ገ/ዝጊ ስንት መጻህፎችን ጽፏል	answer ( count ( A ) , ደራሲ ( መኮንን_ገ/ዝጊ ) , ድርሰት ( መኮንን_ገ/ዝጊ , A ) )
ደራሲ ከበደ ሚካኤል የሚታወቁባቸውን የግጥም መጸሃፍቶችን ዘርዝር	answer ( A , ደራሲ ( ከበደ_ሚካኤል ) , ድርሰት ( ከበደ_ሚካኤል , A ) , መጸሃፍ_አይነት ( A , ግጥም_መጸሃፍ ) )
የሙሉቀን መለሰ ያዘፋፈን ስልት ምን ተብሎ ይጠራል	answer ( A , ዘፋኝ ( ሙሉቀን_መለሰ ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , A ) )
በሶማሌ ክልል ውስጥ የሚገኙትን ተራሮችን ጥቀስ	answer ( A , ተራራ ( B ) , መገኛ_ክልል ( A , ሶማሌ_ክልል ) )
እኛ የዘጠናዎቹ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , እኛ_የዘጠናዎቹ ) )
ጌታነህ ከበደ ለኢትዮጵያ ብሄራዊ ቡድን ስንት ጎሎችን አስቆጥሯል	answer ( A , ተጨዋች ( ኢትዮጵያ_ብሄራዊ_ቡድን , ጌታነህ_ከበደ ) , ጎል_ብዛት ( ጌታነህ_ከበደ , A ) )
እዮብ መኮነን ሂፓፕ የሙዚቃ ስልት ይጫወት ነበር	answer ( ? , ዘፋኝ ( እዮብ_መኮነን ) , ሙዚቃ_ስልት ( ጃኖ_ባንድ , ሂፓፕ ) )
ከተዋናዮች መካከል ብዙ ፊልም በመስራት ዋሲሁን በላይ የሚበልጥው ማነው	answer ( C , ፊልም ( ዋሲሁን_በላይ , A ) , ተዋናይ ( C ) , ፊልም ( C , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
ትህትና የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( ትህትና ) , የተለቀቀበት_ጊዜ ( ትህትና , 2009 ) )
ህያብ የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , ህያብ ) )
ደቂቀ እስጢፋኖስን የጻፈው ስብሐት ገብረ እግዚአብሔር ነው	answer ( ? , ደራሲ ( ስብሐት_ገብረእግዚአብሔር ) , ድርሰት ( ስብሐት_ገብረእግዚአብሔር , ደቂቀ_እስጢፋኖስ ) )
አበበ ተሰማ ስንት አልበሞችን ሰራ	answer ( count ( A ) , አልበም_ስም ( አበበ_ተሰማ , A ) )
የትሮይ ፈረስ የሚለው ፊልም ላይ ሰላም ተስፋየ ተውናለች	answer ( ? , ተዋናይ ( ሰላም_ተስፋየ ) , ፊልም ( ሰላም_ተስፋየ , የትሮይ_ፈረስ ) )
የበቀል መንገድ በዘሌማን ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( የበቀል_መንገድ ) , ፕሮዳክሽን ( የበቀል_መንገድ , ዘሌማን_ፕሮዳክሽን ) )
አርቲስት እዮብ መኮነን መቸ ነው የሞተው	answer ( A , አርቲስት ( እዮብ_መኮነን ) , የሞተበት_ጊዜ ( እዮብ_መኮነን , A ) )
መኮንን እንዳልካቸው የጻፏቸው የተውኔት ጽሁፎችን ጥቀስ	answer ( A , ደራሲ ( መኮንን_እንዳልካቸው ) , ተውኔት_ድርሰት ( መኮንን_እንዳልካቸው , A ) )
በአልበም ብዛት ታምራት ደስታ ከሃይማኖት ግርማ ይበልጣል	answer ( ? , አልበም_ስም ( ታምራት_ደስታ , A ) , አልበም_ስም ( ሃይማኖት_ግርማ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
የኋላሸት በለጠ የተወነባቸው ፊልሞችን ጥቀስ	answer ( A , ተዋናይ ( የኋላሸት_በለጠ ) , ፊልም ( የኋላሸት_በለጠ , A ) )
የተጣለ የሚለውን ፊልም ዳይሬክት ያደረገው ማነው	answer ( A , ዳይሬክተር ( A ) , ፊልም ( A , የተጣለ ) )
ድፍረት በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( ድፍረት ) , ፕሮዳክሽን ( ድፍረት , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
ከአሜን ባሻገር የሚባለው የዓለማየሁ ዋሴ መጸሃፍ መቸ ታተመ	answer ( A , ደራሲ ( እውቀቱ_ስዩም ) , ድርሰት ( እውቀቱ_ስዩም , አሜን_ባሻገር ) , የታተመበተ_ጊዜ ( አሜን_ባሻገር , A ) )
ያለ ሴት የሚለው ፊልም ላይ ስንት ተዋናዮች ተሳትፈዋል	answer ( count ( A ) , ተዋናይ ( A ) , ፊልም ( A , ያለ_ሴት ) )
ሃና ዮሃንስ ምን ምን ፊልሞችን ሰርቷል	answer ( A , ተዋናይ ( ሃና_ዮሃንስ ) , ፊልም ( ሃና_ዮሃንስ , A ) )
በፊልም ትወና ብዛት ሩታ መንግስትአብ ከካሳሁን ፍሰሃ ይበልጣል	answer ( ? , ፊልም ( ሩታ_መንግስትአብ , A ) , ፊልም ( ካሳሁን_ፍሰሃ , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
አበበ ተካ ባጠቃላይ ስንት አልበሞችን ለቋል	answer ( count ( A ) , አልበም_ስም ( አበበ_ተካ , A ) )
ማርታ አሻጋሪ ባጠቃላይ ስንት አልበሞችን ለቋል	answer ( count ( A ) , አልበም_ስም ( ማርታ_አሻጋሪ , A ) )
ሜሪ አርምዴ የሚጫወታችውን የሙዚቃ መሳሪያወችን ተናገር	answer ( A , ዘፋኝ ( ሜሪ_አርምዴ ) , ሙዚቃ_መሳሪያ ( A ) , ተጨዋች ( ሜሪ_አርምዴ , A ) )
አሜኬላ በሃኖስ ፊልም ፕሮዳክሽን ነው የተዘጋጀው	answer ( ? , ፊልም ( አሜኬላ ) , ፕሮዳክሽን ( አሜኬላ , ሃኖስ_ፊልም_ፕሮዳክሽን ) )
አንድ ሙሽራ የሚለውን ፊልም ፕሮድዩስ ያደረገው ማነው	answer ( A , ፕሮድዩሰር ( A ) , ፊልም ( A , አንድ_ሙሽራ ) )
የተጣለ የሚለው ፊልም በ2009 ነው የተለቀቀው	answer ( ? , ፊልም ( የተጣለ ) , የተለቀቀበት_ጊዜ ( የተጣለ , 2009 ) )
አለማየሁ ገላጋይ የጻፈው ዦሮ ጠቢ የሚባለው መጸሃፍ በውስጡ ስንት ገጾች አሉት	answer ( A , ደራሲ ( አለማየሁ_ገላጋይ ) , ድርሰት ( አለማየሁ_ገላጋይ , ዦሮ_ጠቢ ) , ገጾች ( ዦሮ_ጠቢ , A ) )
የበቀል መንገድ የሚለው ፊልም ላይ ንግስት ፍቅሬ ተውናለች	answer ( ? , ተዋናይ ( ንግስት_ፍቅሬ ) , ፊልም ( ንግስት_ፍቅሬ , የበቀል_መንገድ ) )
ሀና የሚለውን ፊልም የደረሰው ማነው	answer ( A , ደራሲ ( A ) , ፊልም ( A , ሀና ) )
ወራጅ አለ የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ወራጅ_አለ ) )
አትነካኩኝ የሚለው የአስቴር አወቀ አልበም ያሳተመው ማነው	answer ( A , አልበም_ስም ( አስቴር_አወቀ , አትነካኩኝ ) , አልበም_አታሚ ( A ) , አሳታሚ ( A , አትነካኩኝ ) )
ግሩም ቃል የሚለው ፊልም ላይ የተወኑት እነማናቸው	answer ( A , ተዋናይ ( A ) , ፊልም ( A , ግሩም_ቃል ) )
ጋምቤላ ብሄራዊ ፓርክ የሚገኘው ሰሜን ጎንደር ነው	answer ( ? , መገኛ_ቦታ ( ጎፋ_ዞን_ስምጥ_ሸለቆ , ሰሜን_ጎንደር ) )
አርቲስት ካሣ ወልዴ መች ተወለደ	answer ( A , ዘፋኝ ( ካሣ_ወልዴ ) , የተወለደበት_ጊዜ ( ካሣ_ወልዴ , A ) )
በአልበም ብዛት ታምራት ደስታ ከበዛወርቅ አስፋው ይበልጣል	answer ( ? , አልበም_ስም ( ታምራት_ደስታ , A ) , አልበም_ስም ( በዛወርቅ_አስፋው , B ) , ይበልጣል ( count ( A ) , count ( B ) ) )
